protein,ligand,status,num_poses,best_affinity_kcal,elapsed_time_s,output_dir
Orai1WT-MDSnap-Fr499_cleaned,DDF_ideal,success,10,-7.6,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,DDT_ideal,success,10,-6.8,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,DEO_ideal,success,10,-8.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,DEQ_ideal,success,10,-7.3,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,DGB_ideal,success,10,-8.0,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,DGD_ideal,failed,0,,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,DGG_ideal,success,10,-4.1,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,DGX_ideal,success,10,-9.4,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,DHG_ideal,success,10,-6.6,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,DI4_ideal,success,10,-7.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,DID_ideal,success,10,-6.6,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,DKK_ideal,success,10,-7.7,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,DKT_ideal,success,10,-7.0,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,DLP_ideal,success,10,-6.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,DMY_ideal,success,10,-7.9,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,DN0_ideal,success,10,-8.4,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,DND_ideal,success,10,-7.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,DOL_ideal,success,10,-6.7,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,DR6_ideal,failed,0,,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,DR7_ideal,success,10,-7.1,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,DR9_ideal,success,10,-5.7,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,DRA_ideal,success,10,-10.3,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,DSO_ideal,success,10,-7.9,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,DVP_ideal,success,10,-8.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,E55_ideal,failed,0,,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,ED9_ideal,success,10,-6.0,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,EG3_ideal,success,10,-7.3,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,EH5_ideal,success,10,-9.3,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,EHA_ideal,success,10,-8.4,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,ELA_ideal,success,10,-6.1,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,ELD_ideal,success,10,-4.9,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,EM1_ideal,success,10,-7.4,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,EMH_ideal,success,10,-9.3,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,ENA_ideal,success,10,-8.1,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,ENB_ideal,success,10,-6.4,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,ENP_ideal,success,10,-7.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,EP6_ideal,success,10,-7.7,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,EPA_ideal,success,10,-5.8,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,EPH_ideal,success,10,-6.0,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,F23_ideal,success,10,-5.0,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,F42_ideal,success,10,-8.3,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,F6M_ideal,success,10,-6.5,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,F6O_ideal,success,10,-8.4,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,F9R_ideal,success,10,-11.0,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,FAB_ideal,success,10,-6.6,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,FAD_ideal,success,10,-7.8,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,FAE_ideal,success,10,-8.5,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,FCX_ideal,success,10,-6.9,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,FE1_ideal,success,10,-8.4,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,FI8_ideal,failed,0,,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,FJ0_ideal,success,10,-8.7,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,FMM_ideal,success,10,-8.0,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,FR1_ideal,success,10,-7.9,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,FRB_ideal,success,10,-9.8,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,FRE_ideal,success,10,-7.3,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,FRH_ideal,success,10,-8.0,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,FRI_ideal,success,10,-8.8,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,FUG_ideal,success,10,-6.7,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,FXG_ideal,success,10,-7.6,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,G65_ideal,success,10,-8.4,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,GAH_ideal,success,10,-7.4,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,GBM_ideal,success,10,-7.8,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,GCG_ideal,success,10,-6.0,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,GEL_ideal,success,10,-4.8,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,GL8_ideal,success,10,-7.7,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,GLE_ideal,success,10,-5.7,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,GNF_ideal,success,10,-7.8,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,GP3_ideal,success,10,-7.6,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,GTA_ideal,success,10,-7.7,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,GTG_ideal,success,10,-8.4,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,GTY_ideal,success,10,-5.6,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,GV0_ideal,success,10,-9.5,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,H4M_ideal,success,10,-7.7,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,HAL_ideal,success,10,-6.8,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,HAZ_ideal,success,10,-8.9,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,HDC_ideal,success,10,-6.5,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,HDS_ideal,success,10,-5.9,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,HG9_ideal,success,10,-5.8,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,HMG_ideal,success,10,-6.8,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,HOP_ideal,success,10,-9.0,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,HSF_ideal,success,10,-6.5,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,HXA_ideal,success,10,-7.7,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,HXC_ideal,success,10,-5.0,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,HYC_ideal,success,10,-7.8,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,I12_ideal,success,10,-7.4,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,I50_ideal,success,10,-8.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,I52_ideal,success,10,-7.5,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,I6H_ideal,success,10,-6.3,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,IB2_ideal,success,10,-7.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,IBI_ideal,success,10,-7.7,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,IDB_ideal,success,10,-6.8,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,IH4_ideal,success,10,-8.3,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,IK7_ideal,success,10,-8.7,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,INA_ideal,success,10,-7.0,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,INB_ideal,success,10,-5.3,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,J12_ideal,success,10,-7.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,J15_ideal,success,10,-7.4,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,J78_ideal,success,10,-6.7,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,J80_ideal,success,10,-8.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,J8C_ideal,success,10,-8.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,JAS_ideal,success,10,-6.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,JE2_ideal,success,10,-8.1,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,JER_ideal,success,10,-7.7,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,JEU_ideal,success,10,-8.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,JHN_ideal,success,10,-8.6,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,JJH_ideal,success,10,-9.1,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,JNK_ideal,success,10,-8.6,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,JPR_ideal,success,10,-7.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,JT1_ideal,success,10,-9.0,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,K3R_ideal,success,10,-9.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,K5O_ideal,success,10,-8.1,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,KAB_ideal,failed,0,,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,KHF_ideal,success,10,-9.5,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,KLN_ideal,success,10,-10.1,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,KNT_ideal,success,10,-8.7,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,KOS_ideal,success,10,-6.4,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,KTY_ideal,success,10,-5.8,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,L17_ideal,success,10,-8.3,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,L1P_ideal,success,10,-6.5,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,L24_ideal,success,10,-7.3,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,L2P_ideal,success,10,-5.3,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,L3P_ideal,success,10,-5.1,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,L41_ideal,success,10,-6.6,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,L75_ideal,success,10,-9.1,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,LBM_ideal,success,10,-8.9,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,LDM_ideal,success,10,-6.1,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,LEH_ideal,success,10,-5.6,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,LHG_ideal,success,10,-5.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,LIL_ideal,success,10,-5.4,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,LIM_ideal,success,10,-5.9,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,LK2_ideal,success,10,-6.0,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,LK3_ideal,success,10,-6.7,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,LK4_ideal,success,10,-9.1,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,LMU_ideal,success,10,-5.7,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,LPE_ideal,success,10,-4.8,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,LPS_ideal,success,10,-5.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,LTD_ideal,success,10,-6.1,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,LTX_ideal,success,10,-6.6,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,LVO_ideal,success,10,-5.4,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,LYB_ideal,success,10,-6.6,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,MA4_ideal,success,10,-5.7,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,MAY_ideal,success,10,-6.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,MCA_ideal,success,10,-7.0,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,MCN_ideal,success,10,-7.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,MDE_ideal,success,10,-5.7,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,MGE_ideal,success,10,-6.4,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,MGM_ideal,success,10,-6.1,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,MIM_ideal,success,10,-8.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,MJV_ideal,success,10,-8.5,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,MK1_ideal,success,10,-8.3,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,MK6_ideal,success,10,-9.9,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,MLC_ideal,success,10,-6.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,MLD_ideal,success,10,-6.0,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,MMI_ideal,success,10,-6.1,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,MPG_ideal,success,10,-5.9,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,MPZ_ideal,success,10,-10.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,MQ7_ideal,success,10,-8.0,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,MRC_ideal,success,10,-6.5,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,MS1_ideal,success,10,-7.6,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,MS3_ideal,success,10,-7.3,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,MWV_ideal,success,10,-8.8,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,MXP_ideal,success,10,-7.0,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,MYA_ideal,success,10,-6.4,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,MYP_ideal,success,10,-7.6,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,MYX_ideal,success,10,-6.0,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,N3C_ideal,success,10,-7.9,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,N7R_ideal,success,10,-8.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,N8E_ideal,success,10,-4.8,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,NAD_ideal,success,10,-8.0,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,NAE_ideal,success,10,-7.9,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,NAI_ideal,success,10,-7.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,NAJ_ideal,success,10,-7.9,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,NAP_ideal,success,10,-6.7,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,NAQ_ideal,success,10,-7.5,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,NBC_ideal,success,10,-6.5,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,NBP_ideal,success,10,-6.8,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,NDA_ideal,success,10,-7.1,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,NDC_ideal,success,10,-8.3,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,NDP_ideal,success,10,-7.9,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,NE6_ideal,success,10,-7.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,NHM_ideal,success,10,-5.8,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,NHO_ideal,success,10,-7.1,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,NMX_ideal,success,10,-7.1,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,NOV_ideal,success,10,-7.8,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,NTU_ideal,success,10,-6.1,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,NXX_ideal,success,10,-7.7,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,NZQ_ideal,success,10,-8.2,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,O8N_ideal,success,10,-5.7,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,ODD_ideal,success,10,-5.8,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,ODT_ideal,success,10,-6.7,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,OFF_ideal,success,10,-9.1,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,OHH_ideal,success,10,-10.5,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,OHM_ideal,success,10,-5.9,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,OHN_ideal,success,10,-7.1,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,OKA_ideal,success,10,-9.6,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,P0E_ideal,success,10,-4.9,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,P1L_ideal,success,10,-6.5,24.65,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr499_cleaned,P30_ideal,success,10,-9.1,24.65,/workspace/master_dev/docking_ready_meeko/docking
