protein,ligand,pose_sdf,pose_centroid_x,pose_centroid_y,pose_centroid_z,in_fpocket,nearest_fpocket_id,nearest_fpocket_dist_A,in_p2rank,nearest_p2rank_id,nearest_p2rank_dist_A,in_any_pocket
Orai1WT-START-Fr0,gsk7975a-prot-OPT,unguided_026.sdf,-9.93,17.85,-3.79,True,fpocket_cleaned_p005,7.77,False,p2rank_raw_p001,20.59,True
Orai1WT-START-Fr0,gsk7975a-prot-OPT,unguided_027.sdf,-10.94,17.21,-4.49,True,fpocket_cleaned_p005,7.65,False,p2rank_raw_p001,20.5,True
Orai1WT-START-Fr0,gsk7975a-prot-OPT,unguided_028.sdf,-10.16,17.49,-3.74,True,fpocket_cleaned_p005,7.46,False,p2rank_raw_p001,20.39,True
Orai1WT-START-Fr0,gsk7975a-prot-OPT,unguided_029.sdf,-10.12,17.51,-3.9,True,fpocket_cleaned_p005,7.52,False,p2rank_raw_p001,20.37,True
Orai1WT-START-Fr0,gsk7975a-prot-OPT,unguided_030.sdf,-10.18,17.39,-4.09,True,fpocket_cleaned_p005,7.47,False,p2rank_raw_p001,20.29,True
Orai1WT-START-Fr0,gsk7975a-prot-OPT,unguided_031.sdf,-10.02,18.01,-3.67,True,fpocket_cleaned_p005,7.91,False,p2rank_raw_p001,20.78,True
Orai1WT-START-Fr0,gsk7975a-prot-OPT,unguided_032.sdf,-10.06,17.54,-3.8,True,fpocket_cleaned_p005,7.51,False,p2rank_raw_p001,20.38,True
Orai1WT-START-Fr0,gsk7975a-prot-OPT,unguided_033.sdf,-9.92,17.82,-3.81,True,fpocket_cleaned_p005,7.75,False,p2rank_raw_p001,20.56,True
Orai1WT-START-Fr0,gsk7975a-prot-OPT,unguided_034.sdf,-10.18,17.73,-3.65,True,fpocket_cleaned_p005,7.67,False,p2rank_raw_p001,20.62,True
Orai1WT-START-Fr0,gsk7975a-prot-OPT,unguided_035.sdf,-9.88,17.68,-3.66,True,fpocket_cleaned_p005,7.58,False,p2rank_raw_p001,20.43,True
Orai1WT-START-Fr0,gsk7975a-prot-OPT,unguided_036.sdf,-9.97,17.76,-3.62,True,fpocket_cleaned_p005,7.65,False,p2rank_raw_p001,20.55,True
Orai1WT-START-Fr0,gsk7975a-prot-OPT,unguided_037.sdf,-10.07,17.55,-3.84,True,fpocket_cleaned_p005,7.53,False,p2rank_raw_p001,20.39,True
Orai1WT-START-Fr0,gsk7975a-prot-OPT,unguided_038.sdf,-10.2,17.42,-4.07,True,fpocket_cleaned_p005,7.5,False,p2rank_raw_p001,20.32,True
Orai1WT-START-Fr0,gsk7975a-prot-OPT,unguided_039.sdf,-10.08,17.28,-4.22,True,fpocket_cleaned_p005,7.4,False,p2rank_raw_p001,20.13,True
Orai1WT-START-Fr0,gsk7975a-prot-OPT,unguided_040.sdf,-10.17,17.26,-4.15,True,fpocket_cleaned_p005,7.37,False,p2rank_raw_p001,20.16,True
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_001.sdf,-8.5,21.49,-3.85,False,fpocket_raw_p005,11.22,False,p2rank_raw_p004,19.15,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_002.sdf,-10.07,20.11,-4.22,False,fpocket_raw_p005,10.06,False,p2rank_raw_p010,18.6,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_003.sdf,-8.27,21.26,-3.0,False,fpocket_raw_p005,10.87,False,p2rank_raw_p004,18.39,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_004.sdf,-9.31,21.32,-3.95,False,fpocket_raw_p005,11.1,False,p2rank_raw_p010,19.71,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_005.sdf,-7.96,21.68,-3.26,False,fpocket_raw_p005,11.34,False,p2rank_raw_p004,18.32,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_006.sdf,-8.5,21.39,-3.53,False,fpocket_raw_p005,11.07,False,p2rank_raw_p004,18.92,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_007.sdf,-8.61,21.76,-3.43,False,fpocket_raw_p005,11.42,False,p2rank_raw_p004,18.84,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_008.sdf,-8.23,21.9,-2.82,False,fpocket_raw_p005,11.49,False,p2rank_raw_p004,18.11,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_009.sdf,-7.56,22.62,-2.5,False,fpocket_raw_p005,12.22,False,p2rank_raw_p004,17.35,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_010.sdf,-7.98,21.89,-2.95,False,fpocket_raw_p005,11.51,False,p2rank_raw_p004,18.06,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_011.sdf,-7.82,23.2,-3.21,False,fpocket_raw_p005,12.84,False,p2rank_raw_p004,17.98,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_012.sdf,-7.82,23.28,-3.03,False,fpocket_raw_p005,12.9,False,p2rank_raw_p004,17.84,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_013.sdf,-7.99,21.9,-3.5,False,fpocket_raw_p005,11.59,False,p2rank_raw_p004,18.49,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_014.sdf,-7.32,22.66,-2.2,False,fpocket_raw_p005,12.27,False,p2rank_raw_p004,16.96,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_015.sdf,-8.58,21.51,-3.09,False,fpocket_raw_p005,11.13,False,p2rank_raw_p004,18.6,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_016.sdf,-8.52,21.58,-2.87,False,fpocket_raw_p005,11.18,False,p2rank_raw_p004,18.39,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_017.sdf,-9.18,21.17,-3.41,False,fpocket_raw_p005,10.85,False,p2rank_raw_p004,19.29,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_018.sdf,-7.68,22.08,-3.04,False,fpocket_raw_p005,11.72,False,p2rank_raw_p004,17.92,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_019.sdf,-8.16,22.49,-2.67,False,fpocket_raw_p005,12.07,False,p2rank_raw_p004,17.86,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_020.sdf,-7.89,22.14,-2.85,False,fpocket_raw_p005,11.75,False,p2rank_raw_p004,17.89,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_021.sdf,-8.01,21.4,-3.74,False,fpocket_raw_p005,11.13,False,p2rank_raw_p004,18.78,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_022.sdf,-7.75,22.42,-2.67,False,fpocket_raw_p005,12.02,False,p2rank_raw_p004,17.62,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_023.sdf,-7.73,22.96,-3.03,False,fpocket_raw_p005,12.59,False,p2rank_raw_p004,17.82,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_024.sdf,-7.94,21.87,-2.23,False,fpocket_raw_p005,11.44,False,p2rank_raw_p004,17.49,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_025.sdf,-7.59,22.2,-2.54,False,fpocket_raw_p005,11.81,False,p2rank_raw_p004,17.46,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_026.sdf,-8.93,21.13,-3.8,False,fpocket_raw_p005,10.87,False,p2rank_raw_p004,19.43,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_027.sdf,-7.91,22.55,-2.24,False,fpocket_raw_p005,12.11,False,p2rank_raw_p004,17.37,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_028.sdf,-9.45,20.71,-4.19,False,fpocket_raw_p005,10.57,False,p2rank_raw_p010,19.36,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_029.sdf,-8.85,21.41,-3.17,False,fpocket_raw_p005,11.04,False,p2rank_raw_p004,18.85,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_030.sdf,-9.49,20.59,-4.03,False,fpocket_raw_p005,10.42,False,p2rank_raw_p010,19.19,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_031.sdf,-8.41,21.52,-3.22,False,fpocket_raw_p005,11.15,False,p2rank_raw_p004,18.59,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_032.sdf,-7.56,23.07,-2.2,False,fpocket_raw_p005,12.66,False,p2rank_raw_p004,17.05,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_033.sdf,-7.7,22.91,-2.87,False,fpocket_raw_p005,12.53,False,p2rank_raw_p004,17.68,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_034.sdf,-7.83,21.87,-2.73,False,fpocket_raw_p005,11.47,False,p2rank_raw_p004,17.8,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_035.sdf,-8.53,20.94,-4.04,False,fpocket_raw_p005,10.72,False,p2rank_raw_p004,19.43,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_036.sdf,-7.94,21.97,-2.66,False,fpocket_raw_p005,11.56,False,p2rank_raw_p004,17.79,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_037.sdf,-8.53,21.31,-3.56,False,fpocket_raw_p005,11.0,False,p2rank_raw_p004,18.98,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_038.sdf,-7.76,22.72,-3.65,False,fpocket_raw_p005,12.43,False,p2rank_raw_p004,18.36,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_039.sdf,-8.25,21.94,-3.09,False,fpocket_raw_p005,11.56,False,p2rank_raw_p004,18.32,False
Orai1WT-START-Fr0_cleaned,2abp-nh2-OPT,unguided_040.sdf,-7.93,22.4,-2.09,False,fpocket_raw_p005,11.96,False,p2rank_raw_p004,17.28,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_001.sdf,-8.35,21.06,-2.78,False,fpocket_raw_p005,10.65,False,p2rank_raw_p004,18.32,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_002.sdf,-10.81,18.0,-3.92,False,fpocket_raw_p005,8.14,False,p2rank_raw_p010,16.79,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_003.sdf,-9.55,19.48,-3.52,False,fpocket_raw_p005,9.23,False,p2rank_raw_p010,18.3,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_004.sdf,-8.37,20.73,-2.74,False,fpocket_raw_p005,10.31,False,p2rank_raw_p004,18.37,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_005.sdf,-11.06,17.48,-4.55,True,fpocket_raw_p005,7.94,False,p2rank_raw_p010,16.68,True
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_006.sdf,-10.13,18.23,-3.72,False,fpocket_raw_p005,8.15,False,p2rank_raw_p010,17.3,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_007.sdf,-9.79,19.03,-3.67,False,fpocket_raw_p005,8.86,False,p2rank_raw_p010,17.95,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_008.sdf,-8.04,22.03,-3.42,False,fpocket_raw_p005,11.69,False,p2rank_raw_p004,18.44,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_009.sdf,-9.37,19.1,-3.3,False,fpocket_raw_p005,8.81,False,p2rank_raw_p010,18.13,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_010.sdf,-8.49,20.25,-2.77,False,fpocket_raw_p005,9.83,False,p2rank_raw_p004,18.59,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_011.sdf,-8.18,21.47,-2.45,False,fpocket_raw_p005,11.04,False,p2rank_raw_p004,17.87,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_012.sdf,-8.69,21.31,-2.98,False,fpocket_raw_p005,10.92,False,p2rank_raw_p004,18.62,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_013.sdf,-9.08,19.59,-2.04,False,fpocket_raw_p005,9.15,False,p2rank_raw_p010,18.14,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_014.sdf,-8.8,19.96,-2.88,False,fpocket_raw_p005,9.56,False,p2rank_raw_p010,18.86,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_015.sdf,-8.59,20.07,-3.02,False,fpocket_raw_p005,9.68,False,p2rank_raw_p004,18.88,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_016.sdf,-11.83,16.7,-3.99,True,fpocket_raw_p005,7.37,False,p2rank_raw_p010,15.46,True
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_017.sdf,-9.95,18.77,-2.42,False,fpocket_raw_p005,8.44,False,p2rank_raw_p010,17.17,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_018.sdf,-11.81,16.31,-4.07,True,fpocket_raw_p005,7.06,False,p2rank_raw_p010,15.34,True
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_019.sdf,-8.68,20.41,-2.95,False,fpocket_raw_p005,10.02,False,p2rank_raw_p004,18.8,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_020.sdf,-10.68,17.95,-3.84,False,fpocket_raw_p005,8.04,False,p2rank_raw_p010,16.82,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_021.sdf,-8.75,20.17,-3.04,False,fpocket_raw_p005,9.79,False,p2rank_raw_p004,18.97,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_022.sdf,-9.08,21.06,-3.54,False,fpocket_raw_p005,10.76,False,p2rank_raw_p004,19.34,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_023.sdf,-10.78,17.77,-4.0,True,fpocket_raw_p005,7.95,False,p2rank_raw_p010,16.73,True
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_024.sdf,-9.46,19.07,-3.03,False,fpocket_raw_p005,8.74,False,p2rank_raw_p010,17.94,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_025.sdf,-8.71,20.41,-3.44,False,fpocket_raw_p005,10.08,False,p2rank_raw_p004,19.18,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_026.sdf,-9.71,18.68,-3.46,False,fpocket_raw_p005,8.47,False,p2rank_raw_p010,17.73,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_027.sdf,-9.64,19.39,-3.71,False,fpocket_raw_p005,9.2,False,p2rank_raw_p010,18.27,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_028.sdf,-8.28,20.53,-1.86,False,fpocket_raw_p005,10.08,False,p2rank_raw_p004,17.71,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_029.sdf,-9.0,19.89,-2.56,False,fpocket_raw_p005,9.47,False,p2rank_raw_p010,18.55,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_030.sdf,-8.94,19.67,-3.04,False,fpocket_raw_p005,9.3,False,p2rank_raw_p010,18.65,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_031.sdf,-10.77,17.68,-4.2,True,fpocket_raw_p005,7.92,False,p2rank_raw_p010,16.8,True
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_032.sdf,-9.8,19.15,-3.15,False,fpocket_raw_p005,8.87,False,p2rank_raw_p010,17.78,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_033.sdf,-9.9,18.59,-3.07,False,fpocket_raw_p005,8.33,False,p2rank_raw_p010,17.37,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_034.sdf,-9.0,20.06,-2.45,False,fpocket_raw_p005,9.63,False,p2rank_raw_p010,18.61,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_035.sdf,-9.22,19.49,-2.49,False,fpocket_raw_p005,9.08,False,p2rank_raw_p010,18.14,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_036.sdf,-10.68,18.15,-3.85,False,fpocket_raw_p005,8.23,False,p2rank_raw_p010,16.93,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_037.sdf,-8.49,20.23,-3.08,False,fpocket_raw_p005,9.85,False,p2rank_raw_p004,18.82,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_038.sdf,-9.54,19.39,-2.89,False,fpocket_raw_p005,9.05,False,p2rank_raw_p010,18.0,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_039.sdf,-9.92,18.67,-3.4,False,fpocket_raw_p005,8.47,False,p2rank_raw_p010,17.54,False
Orai1WT-START-Fr0_cleaned,2abp-nh3p-OPT,unguided_040.sdf,-9.24,19.31,-3.22,False,fpocket_raw_p005,8.99,False,p2rank_raw_p010,18.3,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_001.sdf,-8.74,19.44,-1.44,False,fpocket_raw_p005,8.98,False,p2rank_raw_p004,18.01,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_002.sdf,-8.07,20.51,-1.04,False,fpocket_raw_p005,10.09,False,p2rank_raw_p004,16.99,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_003.sdf,-8.67,19.35,-1.48,False,fpocket_raw_p005,8.89,False,p2rank_raw_p004,18.03,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_004.sdf,-8.63,19.42,-1.24,False,fpocket_raw_p005,8.97,False,p2rank_raw_p004,17.81,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_005.sdf,-8.52,19.36,-1.32,False,fpocket_raw_p005,8.91,False,p2rank_raw_p004,17.81,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_006.sdf,-8.06,20.46,-1.04,False,fpocket_raw_p005,10.03,False,p2rank_raw_p004,16.99,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_007.sdf,-8.06,20.57,-1.02,False,fpocket_raw_p005,10.15,False,p2rank_raw_p004,16.95,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_008.sdf,-8.26,20.5,-1.38,False,fpocket_raw_p005,10.05,False,p2rank_raw_p004,17.36,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_009.sdf,-8.69,19.4,-1.68,False,fpocket_raw_p005,8.94,False,p2rank_raw_p004,18.16,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_010.sdf,-8.07,20.51,-1.0,False,fpocket_raw_p005,10.09,False,p2rank_raw_p004,16.96,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_011.sdf,-8.25,20.36,-1.31,False,fpocket_raw_p005,9.91,False,p2rank_raw_p004,17.34,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_012.sdf,-8.76,19.42,-1.45,False,fpocket_raw_p005,8.97,False,p2rank_raw_p004,18.03,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_013.sdf,-7.96,20.37,-1.17,False,fpocket_raw_p005,9.94,False,p2rank_raw_p004,17.05,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_014.sdf,-8.28,20.37,-1.3,False,fpocket_raw_p005,9.92,False,p2rank_raw_p004,17.34,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_015.sdf,-8.68,19.5,-1.48,False,fpocket_raw_p005,9.04,False,p2rank_raw_p004,17.99,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_016.sdf,-8.1,20.23,-1.35,False,fpocket_raw_p005,9.79,False,p2rank_raw_p004,17.31,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_017.sdf,-8.7,19.5,-1.48,False,fpocket_raw_p005,9.04,False,p2rank_raw_p004,18.0,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_018.sdf,-8.55,19.27,-1.57,False,fpocket_raw_p005,8.81,False,p2rank_raw_p004,18.03,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_019.sdf,-8.86,19.35,-1.56,False,fpocket_raw_p005,8.89,False,p2rank_raw_p010,18.01,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_020.sdf,-8.27,20.36,-1.34,False,fpocket_raw_p005,9.91,False,p2rank_raw_p004,17.37,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_021.sdf,-8.0,20.63,-1.02,False,fpocket_raw_p005,10.21,False,p2rank_raw_p004,16.89,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_022.sdf,-8.74,19.42,-1.3,False,fpocket_raw_p005,8.97,False,p2rank_raw_p004,17.92,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_023.sdf,-8.6,19.36,-1.26,False,fpocket_raw_p005,8.91,False,p2rank_raw_p004,17.82,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_024.sdf,-8.62,19.23,-1.5,False,fpocket_raw_p005,8.77,False,p2rank_raw_p004,18.05,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_025.sdf,-8.62,19.35,-1.52,False,fpocket_raw_p005,8.89,False,p2rank_raw_p004,18.02,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_026.sdf,-8.7,19.27,-1.54,False,fpocket_raw_p005,8.81,False,p2rank_raw_p010,18.08,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_027.sdf,-8.55,19.38,-1.28,False,fpocket_raw_p005,8.93,False,p2rank_raw_p004,17.8,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_028.sdf,-7.93,20.47,-1.16,False,fpocket_raw_p005,10.05,False,p2rank_raw_p004,16.99,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_029.sdf,-7.95,20.43,-1.14,False,fpocket_raw_p005,10.0,False,p2rank_raw_p004,17.01,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_030.sdf,-8.72,19.42,-1.65,False,fpocket_raw_p005,8.96,False,p2rank_raw_p004,18.15,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_031.sdf,-8.63,19.41,-1.58,False,fpocket_raw_p005,8.95,False,p2rank_raw_p004,18.05,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_032.sdf,-8.65,19.44,-1.37,False,fpocket_raw_p005,8.99,False,p2rank_raw_p004,17.9,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_033.sdf,-8.72,19.34,-1.3,False,fpocket_raw_p005,8.89,False,p2rank_raw_p004,17.94,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_034.sdf,-8.71,19.54,-1.38,False,fpocket_raw_p005,9.09,False,p2rank_raw_p004,17.92,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_035.sdf,-8.03,20.39,-1.38,False,fpocket_raw_p005,9.95,False,p2rank_raw_p004,17.23,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_036.sdf,-8.58,19.35,-1.31,False,fpocket_raw_p005,8.9,False,p2rank_raw_p004,17.84,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_037.sdf,-8.12,20.42,-1.16,False,fpocket_raw_p005,9.99,False,p2rank_raw_p004,17.13,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_038.sdf,-8.26,20.37,-1.29,False,fpocket_raw_p005,9.92,False,p2rank_raw_p004,17.33,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_039.sdf,-8.54,19.34,-1.51,False,fpocket_raw_p005,8.88,False,p2rank_raw_p004,17.96,False
Orai1WT-START-Fr0_cleaned,Synta-66-OPT-Singlet,unguided_040.sdf,-8.62,19.46,-1.56,False,fpocket_raw_p005,9.0,False,p2rank_raw_p004,18.01,False
Orai1WT-START-Fr0_cleaned,gsk7975a-deprot-OPT,unguided_001.sdf,-7.34,21.55,0.07,False,fpocket_raw_p005,11.3,False,p2rank_raw_p004,15.46,False
Orai1WT-START-Fr0_cleaned,gsk7975a-deprot-OPT,unguided_002.sdf,-7.56,21.19,1.09,False,fpocket_raw_p005,11.15,False,p2rank_raw_p004,14.99,False
Orai1WT-START-Fr0_cleaned,gsk7975a-deprot-OPT,unguided_003.sdf,-8.31,18.73,0.74,False,fpocket_raw_p005,8.64,False,p2rank_raw_p004,16.52,False
Orai1WT-START-Fr0_cleaned,gsk7975a-deprot-OPT,unguided_004.sdf,-8.22,18.97,-1.01,False,fpocket_raw_p005,8.54,False,p2rank_raw_p004,17.54,False
Orai1WT-START-Fr0_cleaned,gsk7975a-deprot-OPT,unguided_005.sdf,-8.08,19.28,0.73,False,fpocket_raw_p005,9.18,False,p2rank_raw_p004,16.17,False
Orai1WT-START-Fr0_cleaned,gsk7975a-deprot-OPT,unguided_006.sdf,-7.42,21.1,-0.25,False,fpocket_raw_p005,10.81,False,p2rank_raw_p004,15.85,False
Orai1WT-START-Fr0_cleaned,gsk7975a-deprot-OPT,unguided_007.sdf,-7.58,20.92,-0.57,False,fpocket_raw_p005,10.57,False,p2rank_raw_p004,16.22,False
Orai1WT-START-Fr0_cleaned,gsk7975a-deprot-OPT,unguided_008.sdf,-8.5,17.89,-0.57,True,fpocket_raw_p005,7.53,False,p2rank_raw_p010,17.24,True
Orai1WT-START-Fr0_cleaned,gsk7975a-deprot-OPT,unguided_009.sdf,-8.26,18.26,-0.34,True,fpocket_raw_p005,7.93,False,p2rank_raw_p004,17.37,True
Orai1WT-START-Fr0_cleaned,gsk7975a-deprot-OPT,unguided_010.sdf,-7.62,20.86,-0.22,False,fpocket_raw_p005,10.55,False,p2rank_raw_p004,16.02,False
Orai1WT-START-Fr0_cleaned,gsk7975a-deprot-OPT,unguided_011.sdf,-7.32,20.99,-0.83,False,fpocket_raw_p005,10.65,False,p2rank_raw_p004,16.23,False
Orai1WT-START-Fr0_cleaned,gsk7975a-deprot-OPT,unguided_012.sdf,-7.25,21.54,0.17,False,fpocket_raw_p005,11.33,False,p2rank_raw_p004,15.33,False
Orai1WT-START-Fr0_cleaned,gsk7975a-deprot-OPT,unguided_013.sdf,-7.63,21.63,1.17,False,fpocket_raw_p005,11.58,False,p2rank_raw_p004,14.88,False
Orai1WT-START-Fr0_cleaned,gsk7975a-deprot-OPT,unguided_014.sdf,-7.52,21.04,-0.8,False,fpocket_raw_p005,10.68,False,p2rank_raw_p004,16.32,False
Orai1WT-START-Fr0_cleaned,gsk7975a-deprot-OPT,unguided_015.sdf,-7.56,21.04,-0.05,False,fpocket_raw_p005,10.76,False,p2rank_raw_p004,15.81,False
