timestamp,combo_name,protein_name,ligand_name,status,error_reason,num_poses,elapsed_time_s,lig_molecular_weight,lig_heavy_atoms,lig_total_atoms,lig_rotatable_bonds,lig_num_rings,lig_aromatic_rings,lig_hbd,lig_hba,lig_tpsa,lig_logp,lig_formula,prot_num_residues,prot_num_atoms,prot_num_chains,search_depth,thread,num_modes,energy_range,gpu_model,best_affinity_kcal
2026-03-24T12:03:19.201638,007_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,007_ideal,failed,No output from any sub-box,0,0.1,,13,15,1.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.240454,010_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,010_ideal,failed,No output from any sub-box,0,0.1,,8,9,1.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.264283,05J_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,05J_ideal,failed,No output from any sub-box,0,0.1,,39,41,4.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.288449,07J_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,07J_ideal,failed,No output from any sub-box,0,0.1,,38,40,4.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.319410,08D_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,08D_ideal,failed,No output from any sub-box,0,0.1,,17,20,2.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.345023,0A9_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,0A9_ideal,failed,No output from any sub-box,0,0.1,,13,15,2.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.370157,0LI_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,0LI_ideal,failed,No output from any sub-box,0,0.1,,39,40,3.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.394520,10A_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,10A_ideal,failed,No output from any sub-box,0,0.1,,23,23,9.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.416843,11U_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,11U_ideal,failed,No output from any sub-box,0,0.1,,28,33,4.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.445299,128_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,128_ideal,failed,No output from any sub-box,0,0.1,,46,53,8.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.467611,138_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,138_ideal,failed,No output from any sub-box,0,0.1,,52,65,13.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.490517,13X_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,13X_ideal,failed,No output from any sub-box,0,0.1,,9,12,1.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.518683,140_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,140_ideal,failed,No output from any sub-box,0,0.1,,22,24,8.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.542702,144_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,144_ideal,failed,No output from any sub-box,0,0.1,,8,11,3.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.564591,146_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,146_ideal,failed,No output from any sub-box,0,0.1,,64,70,10.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.586046,150_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,150_ideal,failed,No output from any sub-box,0,0.1,,10,14,1.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.630788,152_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,152_ideal,failed,No output from any sub-box,0,0.1,,11,13,3.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.654693,169_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,169_ideal,failed,No output from any sub-box,0,0.1,,30,37,5.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.678525,16A_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,16A_ideal,failed,No output from any sub-box,0,0.1,,20,20,7.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.701686,171_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,171_ideal,failed,No output from any sub-box,0,0.1,,13,15,2.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.740397,173_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,173_ideal,failed,No output from any sub-box,0,0.1,,11,12,1.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.764004,174_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,174_ideal,failed,No output from any sub-box,0,0.1,,10,11,1.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.786954,178_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,178_ideal,failed,No output from any sub-box,0,0.1,,21,23,3.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.816064,17F_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,17F_ideal,failed,No output from any sub-box,0,0.1,,54,58,22.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.840694,1AL_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,1AL_ideal,failed,No output from any sub-box,0,0.1,,12,18,1.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.864296,1BN_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,1BN_ideal,failed,No output from any sub-box,0,0.1,,12,12,1.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.887871,1CM_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,1CM_ideal,failed,No output from any sub-box,0,0.1,,18,19,2.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.915865,1CY_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,1CY_ideal,failed,No output from any sub-box,0,0.1,,17,21,0.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.939769,1JY_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,1JY_ideal,failed,No output from any sub-box,0,0.1,,47,54,9.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.962552,1K5_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,1K5_ideal,failed,No output from any sub-box,0,0.1,,19,20,1.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:19.986161,1L3_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,1L3_ideal,failed,No output from any sub-box,0,0.1,,33,33,5.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.017049,1N1_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,1N1_ideal,failed,No output from any sub-box,0,0.1,,33,36,4.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.040401,1OH_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,1OH_ideal,failed,No output from any sub-box,0,0.1,,16,17,1.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.063930,1PC_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,1PC_ideal,failed,No output from any sub-box,0,0.1,,18,18,1.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.086707,1VU_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,1VU_ideal,failed,No output from any sub-box,0,0.1,,52,62,14.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.117566,1WE_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,1WE_ideal,failed,No output from any sub-box,0,0.1,,10,12,1.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.141517,1XJ_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,1XJ_ideal,failed,No output from any sub-box,0,0.1,,65,67,8.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.163971,201_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,201_ideal,failed,No output from any sub-box,0,0.1,,24,27,2.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.186949,205_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,205_ideal,failed,No output from any sub-box,0,0.1,,20,21,1.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.216223,210_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,210_ideal,failed,No output from any sub-box,0,0.1,,13,20,5.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.238892,21B_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,21B_ideal,failed,No output from any sub-box,0,0.1,,22,23,3.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.263583,21V_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,21V_ideal,failed,No output from any sub-box,0,0.1,,32,39,6.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.287566,221_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,221_ideal,failed,No output from any sub-box,0,0.1,,23,27,3.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.316330,22F_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,22F_ideal,failed,No output from any sub-box,0,0.1,,15,15,1.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.340723,231_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,231_ideal,failed,No output from any sub-box,0,0.1,,11,12,0.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.364678,23F_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,23F_ideal,failed,No output from any sub-box,0,0.1,,12,15,2.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.388135,243_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,243_ideal,failed,No output from any sub-box,0,0.1,,21,23,8.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.415777,251_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,251_ideal,failed,No output from any sub-box,0,0.1,,24,28,2.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.439360,256_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,256_ideal,failed,No output from any sub-box,0,0.1,,14,16,2.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.462577,268_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,268_ideal,failed,No output from any sub-box,0,0.1,,10,11,2.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.489615,269_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,269_ideal,failed,No output from any sub-box,0,0.1,,11,12,2.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.516087,26C_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,26C_ideal,failed,No output from any sub-box,0,0.1,,17,18,1.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.538681,270_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,270_ideal,failed,No output from any sub-box,0,0.1,,10,12,0.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.561084,276_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,276_ideal,failed,No output from any sub-box,0,0.1,,32,35,3.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.585059,27U_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,27U_ideal,failed,No output from any sub-box,0,0.1,,28,32,4.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.616469,283_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,283_ideal,failed,No output from any sub-box,0,0.1,,20,21,3.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.640390,299_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,299_ideal,failed,No output from any sub-box,0,0.1,,16,18,3.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.663902,2C7_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,2C7_ideal,failed,No output from any sub-box,0,0.1,,26,28,5.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.686552,2CP_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,2CP_ideal,failed,No output from any sub-box,0,0.1,,54,65,15.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.780962,2ED_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,2ED_ideal,failed,No output from any sub-box,0,0.1,,24,27,9.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.816602,2H3_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,2H3_ideal,failed,No output from any sub-box,0,0.1,,12,18,3.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.840331,2HA_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,2HA_ideal,failed,No output from any sub-box,0,0.1,,6,8,2.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.864394,2HP_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,2HP_ideal,failed,No output from any sub-box,0,0.1,,5,7,1.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.886396,2I4_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,2I4_ideal,failed,No output from any sub-box,0,0.1,,42,44,4.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.916982,2MC_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,2MC_ideal,failed,No output from any sub-box,0,0.1,,53,63,14.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.940827,2OH_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,2OH_ideal,failed,No output from any sub-box,0,0.1,,17,19,2.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.964814,2RD_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,2RD_ideal,failed,No output from any sub-box,0,0.1,,21,23,7.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:20.988904,2S8_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,2S8_ideal,failed,No output from any sub-box,0,0.1,,27,30,6.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.016626,2TA_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,2TA_ideal,failed,No output from any sub-box,0,0.1,,37,40,5.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.039778,2YB_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,2YB_ideal,failed,No output from any sub-box,0,0.1,,37,38,6.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.062587,30B_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,30B_ideal,failed,No output from any sub-box,0,0.1,,54,56,8.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.086504,328_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,328_ideal,failed,No output from any sub-box,0,0.1,,25,26,2.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.115868,32U_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,32U_ideal,failed,No output from any sub-box,0,0.1,,29,36,4.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.139053,347_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,347_ideal,failed,No output from any sub-box,0,0.1,,32,35,5.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.161544,34W_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,34W_ideal,failed,No output from any sub-box,0,0.1,,34,37,4.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.185025,36M_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,36M_ideal,failed,No output from any sub-box,0,0.1,,13,14,2.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.216022,385_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,385_ideal,failed,No output from any sub-box,0,0.1,,48,50,8.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.239466,38P_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,38P_ideal,failed,No output from any sub-box,0,0.1,,30,33,3.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.264281,3B9_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,3B9_ideal,failed,No output from any sub-box,0,0.1,,32,37,4.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.287772,3CB_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,3CB_ideal,failed,No output from any sub-box,0,0.1,,41,51,8.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.315995,3FG_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,3FG_ideal,failed,No output from any sub-box,0,0.1,,13,18,3.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.340552,3G3_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,3G3_ideal,failed,No output from any sub-box,0,0.1,,18,19,1.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.364012,3H4_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,3H4_ideal,failed,No output from any sub-box,0,0.1,,41,45,8.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.387586,3HC_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,3HC_ideal,failed,No output from any sub-box,0,0.1,,54,65,15.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.416664,3HG_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,3HG_ideal,failed,No output from any sub-box,0,0.1,,10,13,3.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.440463,3IM_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,3IM_ideal,failed,No output from any sub-box,0,0.1,,16,17,1.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.465521,3IN_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,3IN_ideal,failed,No output from any sub-box,0,0.1,,51,55,7.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.482520,3MI_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,3MI_ideal,failed,No output from any sub-box,0,0.1,,20,21,1.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.498515,3N6_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,3N6_ideal,failed,No output from any sub-box,0,0.1,,54,60,7.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.523597,3PC_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,3PC_ideal,failed,No output from any sub-box,0,0.1,,30,30,10.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.556484,3PO_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,3PO_ideal,failed,No output from any sub-box,0,0.1,,13,18,4.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.573088,3RL_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,3RL_ideal,failed,No output from any sub-box,0,0.1,,19,20,2.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.586566,3SY_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,3SY_ideal,failed,No output from any sub-box,0,0.1,,9,13,4.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.600747,3ZC_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,3ZC_ideal,failed,No output from any sub-box,0,0.1,,33,36,4.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
2026-03-24T12:03:21.628691,416_ideal__Orai1WT-MDSnap-Fr300_cleaned,Orai1WT-MDSnap-Fr300_cleaned,416_ideal,failed,No output from any sub-box,0,0.1,,22,23,2.0,,,,,,,,223,21026,1,32,8000,10,3,NVIDIA A100-SXM4-80GB,
