pose_file,docking_method,mol_pred_loaded,sanitization,inchi_convertible,all_atoms_connected,no_radicals,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,passes_valence_checks,passes_kekulization,no_radicals_before_sanitization
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank29_confidence-5.65.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank2_confidence-0.85.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank2_confidence-2.39.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank30_confidence-5.68.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank3_confidence-1.50.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank3_confidence-2.54.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank4_confidence-1.58.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank4_confidence-2.78.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank5_confidence-1.82.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank5_confidence-2.86.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank6_confidence-1.91.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank6_confidence-3.54.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank7_confidence-1.97.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank7_confidence-3.55.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank8_confidence-2.02.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank8_confidence-3.74.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank9_confidence-2.32.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank9_confidence-3.96.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank1.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank10_confidence-2.04.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank10_confidence-4.80.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank11_confidence-2.11.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank12_confidence-2.36.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank13_confidence-2.43.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank14_confidence-2.52.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank15_confidence-2.73.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank16_confidence-2.88.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank17_confidence-3.08.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank18_confidence-3.27.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank19_confidence-3.28.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank1_confidence-0.89.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank1_confidence-1.32.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank20_confidence-3.29.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank21_confidence-3.35.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank22_confidence-3.39.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank23_confidence-3.39.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank24_confidence-3.72.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank25_confidence-4.60.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank26_confidence-4.82.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank27_confidence-5.06.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank28_confidence-5.27.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank2_confidence-1.36.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank2_confidence-1.62.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank30_confidence-5.78.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank3_confidence-1.37.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank3_confidence-1.80.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank4_confidence-1.67.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank4_confidence-1.87.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank5_confidence-1.82.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank5_confidence-2.35.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank6_confidence-1.90.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank6_confidence-2.84.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank7_confidence-1.91.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank7_confidence-3.28.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank8_confidence-1.97.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank8_confidence-3.40.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank9_confidence-1.98.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr499/complex_0/rank9_confidence-3.80.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank1.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank10_confidence-2.24.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank10_confidence-6.07.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank11_confidence-2.52.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank12_confidence-2.70.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank13_confidence-2.80.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank14_confidence-2.92.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank15_confidence-3.12.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank16_confidence-3.23.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank17_confidence-3.30.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank18_confidence-3.57.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank19_confidence-3.60.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank1_confidence-1.11.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank1_confidence-1.60.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank20_confidence-4.11.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank21_confidence-4.38.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank22_confidence-4.71.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank23_confidence-4.85.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank24_confidence-4.99.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank25_confidence-5.60.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank26_confidence-5.64.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank27_confidence-5.71.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank28_confidence-5.74.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank29_confidence-5.88.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank2_confidence-1.21.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank2_confidence-2.38.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank30_confidence-6.07.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank3_confidence-1.29.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank3_confidence-3.38.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank4_confidence-1.37.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank4_confidence-3.42.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank5_confidence-1.71.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank5_confidence-4.01.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank6_confidence-1.71.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank6_confidence-4.03.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank7_confidence-1.74.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank7_confidence-4.78.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
